ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh),하루전가격(원/kWh),공급능력(kW),현재 수요(kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
2024-04-04 04:00:00,155.89,155.44,156.71,1147000.0,718000.0,11926.1,54615.7,429000.0,406000.0
2024-04-04 05:00:00,155.89,155.44,156.71,1149000.0,733000.0,13334.1,55922.0,416000.0,398000.0
2024-04-04 06:00:00,155.86,155.44,156.71,1158000.0,724000.0,16781.5,64423.0,435000.0,413000.0
2024-04-04 07:00:00,162.45,162.45,162.45,1145000.0,736000.0,17430.8,51067.7,409000.0,388000.0
2024-04-04 08:00:00,155.86,155.44,156.71,1129000.0,777000.0,14793.3,34627.0,352000.0,333000.0
2024-04-04 09:00:00,155.86,155.44,156.71,1110000.0,792000.0,10448.7,15954.2,318000.0,324000.0
2024-04-04 10:00:00,155.34,155.44,157.09,1107000.0,813000.0,15595.2,17756.1,294000.0,308000.0
2024-04-04 11:00:00,162.45,162.45,162.45,1111000.0,813000.0,14620.5,17278.9,299000.0,311000.0
2024-04-04 12:00:00,155.34,155.44,157.09,1108000.0,790000.0,11368.2,12101.2,318000.0,330000.0
2024-04-04 13:00:00,155.85,155.44,157.09,1111000.0,761000.0,12590.3,13342.9,350000.0,362000.0
2024-04-04 14:00:00,156.04,155.63,157.09,1117000.0,746000.0,18548.5,19312.5,371000.0,380000.0
2024-04-04 15:00:00,157.21,157.21,157.09,1112000.0,710000.0,12677.2,13444.1,402000.0,413000.0
2024-04-04 16:00:00,156.1,153.8,157.01,1113000.0,665000.0,13938.6,14695.9,448000.0,424000.0
2024-04-04 17:00:00,150.1,150.69,157.01,1115000.0,656000.0,16848.3,17603.1,459000.0,437000.0
2024-04-04 18:00:00,146.18,145.99,103.65,1125000.0,643000.0,25758.0,26512.8,482000.0,459000.0
2024-04-04 19:00:00,146.05,145.99,95.35,1121000.0,635000.0,20797.4,21536.1,486000.0,467000.0
2024-04-04 20:00:00,102.33,102.33,102.33,1121000.0,640000.0,20898.9,21661.6,481000.0,460000.0
2024-04-04 21:00:00,152.91,153.86,104.4,1134000.0,676000.0,34641.3,35410.5,458000.0,439000.0
2024-04-04 22:00:00,156.65,158.09,157.31,1144000.0,682000.0,37193.1,43157.9,462000.0,438000.0
2024-04-04 23:00:00,156.49,158.09,157.31,1168000.0,649000.0,28571.5,71893.7,520000.0,499000.0
2024-04-05 00:00:00,150.73,150.81,156.96,1234000.0,648000.0,37903.0,137362.0,586000.0,441000.0
2024-04-05 01:00:00,154.77,154.77,159.4,1281000.0,659000.0,41350.7,186668.0,621000.0,356000.0
2024-04-05 02:00:00,145.49,145.25,151.92,1293000.0,616000.0,38311.6,201832.0,677000.0,418000.0
2024-04-05 03:00:00,144.78,145.06,151.38,1337000.0,566000.0,44522.2,247128.0,772000.0,508000.0
2024-04-05 04:00:00,130.92,130.92,123.49,1354000.0,590000.0,31284.7,263932.0,764000.0,470000.0
2024-04-05 05:00:00,150.26,150.26,150.26,1334000.0,622000.0,42583.9,245293.0,713000.0,429000.0
2024-04-05 06:00:00,150.26,150.26,150.26,1326000.0,590000.0,35836.8,241136.0,736000.0,478000.0
2024-04-05 07:00:00,151.94,149.88,155.9,1298000.0,620000.0,25790.5,207613.0,678000.0,536000.0
2024-04-05 08:00:00,155.02,155.0,155.9,1255000.0,661000.0,34080.1,165071.0,594000.0,571000.0
2024-04-05 09:00:00,154.92,154.36,154.51,1174000.0,715000.0,24931.0,86859.3,460000.0,472000.0
2024-04-05 10:00:00,154.87,154.36,156.28,1135000.0,789000.0,31171.4,42602.3,347000.0,355000.0
2024-04-05 11:00:00,155.4,155.13,156.47,1142000.0,822000.0,37048.9,44765.8,320000.0,329000.0
2024-04-05 12:00:00,155.5,155.38,156.54,1119000.0,819000.0,14304.8,20312.0,300000.0,307000.0
2024-04-05 13:00:00,155.54,155.38,156.54,1108000.0,808000.0,7334.65,9299.7,300000.0,308000.0
2024-04-05 14:00:00,155.51,155.51,156.68,1114000.0,790000.0,12910.4,13847.8,324000.0,332000.0
2024-04-05 15:00:00,154.55,154.55,156.28,1120000.0,745000.0,19428.5,20358.2,375000.0,386000.0
2024-04-05 16:00:00,156.73,157.77,144.19,1112000.0,709000.0,10570.5,11428.3,404000.0,381000.0
2024-04-05 17:00:00,158.53,158.9,144.19,1118000.0,680000.0,16277.2,17136.2,438000.0,418000.0
2024-04-05 18:00:00,154.94,154.12,158.75,1132000.0,661000.0,30378.5,31175.6,471000.0,447000.0
2024-04-05 19:00:00,155.58,155.6,144.19,1124000.0,663000.0,22021.0,22818.1,461000.0,438000.0
2024-04-05 20:00:00,155.42,155.6,144.19,1128000.0,666000.0,25563.3,26367.4,462000.0,438000.0
2024-04-05 21:00:00,155.83,155.6,144.19,1153000.0,675000.0,51248.9,52054.9,479000.0,457000.0
2024-04-05 22:00:00,155.6,155.6,144.19,1136000.0,667000.0,29050.3,34846.4,469000.0,447000.0
2024-04-05 23:00:00,103.54,103.54,144.19,1190000.0,581000.0,21343.8,89030.8,609000.0,465000.0
2024-04-06 00:00:00,148.19,145.98,144.0,1245000.0,616000.0,23357.9,145924.0,629000.0,363000.0
2024-04-06 01:00:00,146.21,145.79,143.82,1238000.0,668000.0,13446.0,142149.0,570000.0,307000.0
2024-04-06 02:00:00,145.81,145.42,143.45,1189000.0,614000.0,9311.6,96074.9,576000.0,317000.0
2024-04-06 03:00:00,144.95,145.42,143.45,1247000.0,653000.0,16885.7,155401.0,595000.0,337000.0
2024-04-06 04:00:00,144.95,145.42,143.45,1209000.0,589000.0,15979.8,122673.0,620000.0,365000.0
2024-04-06 05:00:00,144.95,145.42,143.45,1189000.0,540000.0,12142.0,100429.0,649000.0,393000.0
2024-04-06 06:00:00,144.95,145.42,143.45,1237000.0,621000.0,16356.3,150052.0,616000.0,482000.0
2024-04-06 07:00:00,96.27,96.27,143.45,1215000.0,582000.0,21435.1,127904.0,634000.0,616000.0
2024-04-06 08:00:00,97.0,97.0,143.45,1222000.0,648000.0,11033.7,131124.0,575000.0,528000.0
2024-04-06 09:00:00,145.61,145.61,159.22,1146000.0,687000.0,11867.3,53833.9,459000.0,439000.0
2024-04-06 10:00:00,145.61,145.61,160.45,1133000.0,742000.0,27018.2,38629.0,391000.0,370000.0
2024-04-06 11:00:00,158.51,158.17,161.53,1112000.0,792000.0,10814.2,15549.7,320000.0,297000.0
2024-04-06 12:00:00,157.91,157.91,161.53,1108000.0,793000.0,8272.14,11022.4,315000.0,139000.0
2024-04-06 13:00:00,158.36,158.36,144.0,1108000.0,790000.0,8006.96,9018.88,318000.0,174000.0
2024-04-06 14:00:00,157.02,158.36,161.25,1108000.0,783000.0,6568.3,7525.7,325000.0,181000.0
2024-04-06 15:00:00,158.36,158.36,161.39,1108000.0,757000.0,6442.01,7403.44,351000.0,210000.0
2024-04-06 16:00:00,159.7,157.53,144.46,1108000.0,714000.0,6493.35,7421.22,394000.0,251000.0
2024-04-06 17:00:00,161.0,160.63,144.46,1112000.0,690000.0,9791.85,10660.9,422000.0,249000.0
2024-04-06 18:00:00,163.34,162.16,144.46,1109000.0,662000.0,7209.62,8068.92,447000.0,271000.0
2024-04-06 19:00:00,161.52,161.06,144.46,1117000.0,664000.0,15105.6,15820.0,453000.0,281000.0
2024-04-06 20:00:00,160.68,161.11,144.46,1126000.0,681000.0,24836.9,25533.2,445000.0,273000.0
2024-04-06 21:00:00,162.36,162.16,144.46,1125000.0,697000.0,23042.9,23758.9,428000.0,253000.0
2024-04-06 22:00:00,157.49,157.53,159.27,1130000.0,650000.0,19791.1,28769.6,480000.0,306000.0
2024-04-06 23:00:00,102.56,102.56,144.46,1203000.0,525000.0,27747.8,103425.0,678000.0,383000.0
2024-04-07 00:00:00,131.52,131.52,144.09,1274000.0,506000.0,10638.8,177437.0,768000.0,322000.0
2024-04-07 01:00:00,-79.32,-79.32,143.72,1333000.0,525000.0,9766.8,246389.0,808000.0,368000.0
2024-04-07 02:00:00,130.96,130.96,130.96,1367000.0,548000.0,9217.27,284310.0,819000.0,381000.0
2024-04-07 03:00:00,130.78,130.78,130.78,1378000.0,563000.0,7916.03,301356.0,815000.0,382000.0
2024-04-07 04:00:00,130.78,130.78,130.78,1352000.0,620000.0,8307.38,275030.0,732000.0,300000.0
2024-04-07 05:00:00,0.0,0.0,143.34,1301000.0,542000.0,11796.5,226816.0,759000.0,328000.0
2024-04-07 06:00:00,130.96,130.96,143.53,1303000.0,572000.0,7043.64,224506.0,731000.0,298000.0
2024-04-07 07:00:00,96.14,96.14,143.53,1246000.0,554000.0,7514.98,170777.0,692000.0,409000.0
2024-04-07 08:00:00,98.07,98.07,143.53,1235000.0,634000.0,7226.74,157503.0,601000.0,432000.0
2024-04-07 09:00:00,155.25,158.5,161.52,1147000.0,685000.0,10432.3,70371.3,461000.0,295000.0
2024-04-07 10:00:00,160.0,160.28,162.56,1103000.0,743000.0,7296.54,18648.1,359000.0,242000.0
2024-04-07 11:00:00,145.31,145.31,143.9,1108000.0,781000.0,7433.64,14828.2,326000.0,256000.0
2024-04-07 12:00:00,159.63,160.3,163.68,1068000.0,778000.0,7428.51,14218.6,290000.0,148000.0
2024-04-07 13:00:00,145.49,145.49,163.24,1068000.0,759000.0,7259.26,12679.3,309000.0,168000.0
2024-04-07 14:00:00,145.49,145.49,160.76,1065000.0,750000.0,6746.44,9640.38,315000.0,176000.0
2024-04-07 15:00:00,145.49,145.49,144.09,1064000.0,691000.0,6752.95,9271.3,373000.0,204000.0
2024-04-07 16:00:00,146.14,146.17,152.16,1064000.0,651000.0,6849.88,9524.14,412000.0,244000.0
2024-04-07 17:00:00,99.08,99.08,157.62,1065000.0,620000.0,6891.01,9815.68,445000.0,276000.0
2024-04-07 18:00:00,96.22,96.22,153.27,1067000.0,603000.0,9155.47,11895.8,464000.0,293000.0
2024-04-07 19:00:00,86.38,86.38,86.38,1066000.0,599000.0,8013.88,10790.5,467000.0,298000.0
2024-04-07 20:00:00,86.38,86.38,151.89,1069000.0,606000.0,10765.3,13519.5,463000.0,295000.0
2024-04-07 21:00:00,99.08,99.08,152.35,1087000.0,628000.0,29842.9,32612.7,460000.0,290000.0
2024-04-07 22:00:00,113.07,113.07,157.91,1094000.0,638000.0,32650.6,39323.3,456000.0,286000.0
2024-04-07 23:00:00,157.8,155.98,159.38,1096000.0,655000.0,22903.1,43432.6,442000.0,276000.0
2024-04-08 00:00:00,162.45,162.45,162.45,1108000.0,680000.0,4278.09,54803.1,428000.0,258000.0
2024-04-08 01:00:00,158.65,157.42,161.05,1146000.0,696000.0,2273.18,58935.9,450000.0,279000.0
2024-04-08 02:00:00,158.22,157.32,158.2,1162000.0,687000.0,3840.82,76530.4,475000.0,310000.0
2024-04-08 03:00:00,156.45,156.7,157.21,1128000.0,690000.0,4405.86,82518.6,437000.0,267000.0
2024-04-08 04:00:00,156.6,156.7,153.57,1111000.0,686000.0,6784.21,66909.4,426000.0,256000.0
2024-04-08 05:00:00,154.92,154.88,157.58,1104000.0,710000.0,6581.33,61299.9,393000.0,222000.0
2024-04-08 06:00:00,154.74,154.88,157.58,1099000.0,709000.0,8860.21,58287.8,391000.0,224000.0
2024-04-08 07:00:00,154.76,154.88,158.15,1094000.0,751000.0,21676.8,53201.9,343000.0,174000.0
2024-04-08 08:00:00,145.13,145.61,158.86,1104000.0,769000.0,24726.6,62455.7,336000.0,166000.0
2024-04-08 09:00:00,162.45,162.45,162.45,1095000.0,796000.0,28078.6,50667.2,299000.0,159000.0
2024-04-08 10:00:00,158.41,158.54,158.5,1256000.0,822000.0,46285.4,58031.2,435000.0,294000.0
2024-04-08 11:00:00,157.07,156.82,137.16,1254000.0,816000.0,43927.7,53044.3,438000.0,299000.0
2024-04-08 12:00:00,158.76,158.74,141.61,1282000.0,791000.0,71063.7,79719.6,491000.0,351000.0
2024-04-08 13:00:00,157.82,157.71,132.51,1253000.0,759000.0,42032.4,50816.9,494000.0,325000.0
2024-04-08 14:00:00,158.01,158.01,129.76,1254000.0,742000.0,42154.4,49696.4,512000.0,340000.0
2024-04-08 15:00:00,158.01,158.01,129.76,1311000.0,720000.0,97285.4,105938.0,591000.0,423000.0
2024-04-08 16:00:00,101.22,101.22,101.22,1297000.0,700000.0,42812.1,50062.8,598000.0,305000.0
2024-04-08 17:00:00,95.68,95.68,127.4,1285000.0,677000.0,28361.5,36752.8,608000.0,309000.0
2024-04-08 18:00:00,86.84,86.84,125.4,1271000.0,669000.0,10951.0,21006.2,602000.0,306000.0
2024-04-08 19:00:00,86.84,86.84,124.66,1273000.0,663000.0,15150.1,22366.3,609000.0,312000.0
2024-04-08 20:00:00,87.05,87.05,87.05,1265000.0,671000.0,11612.0,18866.8,594000.0,293000.0
2024-04-08 21:00:00,95.96,95.96,125.52,1295000.0,701000.0,38635.3,45293.2,594000.0,299000.0
2024-04-08 22:00:00,165.67,166.23,126.78,1298000.0,678000.0,32571.3,48402.5,620000.0,424000.0
2024-04-08 23:00:00,167.85,167.99,131.85,1341000.0,607000.0,15355.5,90676.3,734000.0,449000.0
2024-04-09 00:00:00,0.0,0.0,144.51,1412000.0,578000.0,1571.6,166868.0,834000.0,512000.0
2024-04-09 01:00:00,144.45,144.45,144.45,1488000.0,572000.0,1306.66,246288.0,917000.0,478000.0
2024-04-09 02:00:00,-79.32,-79.32,136.64,1525000.0,602000.0,12100.2,285485.0,923000.0,454000.0
2024-04-09 03:00:00,133.59,133.59,133.59,1506000.0,603000.0,48299.5,275178.0,902000.0,444000.0
2024-04-09 04:00:00,113.17,113.17,113.17,1478000.0,566000.0,43444.2,287290.0,913000.0,493000.0
2024-04-09 05:00:00,129.76,129.76,129.76,1437000.0,607000.0,37080.5,246215.0,830000.0,441000.0
2024-04-09 06:00:00,133.59,133.59,133.59,1433000.0,593000.0,31308.3,241056.0,840000.0,489000.0
2024-04-09 07:00:00,133.59,133.59,133.59,1429000.0,636000.0,45817.6,231668.0,793000.0,606000.0
2024-04-09 08:00:00,152.23,152.23,133.59,1372000.0,674000.0,33940.4,169880.0,698000.0,511000.0
2024-04-09 09:00:00,152.22,152.23,150.87,1344000.0,715000.0,26274.5,95415.5,629000.0,442000.0
2024-04-09 10:00:00,153.48,152.44,151.9,1329000.0,775000.0,30177.9,58594.5,554000.0,361000.0
2024-04-09 11:00:00,152.44,152.44,155.58,1344000.0,792000.0,41004.6,64654.9,553000.0,366000.0
2024-04-09 12:00:00,152.48,152.48,136.88,1335000.0,774000.0,28326.1,49291.4,561000.0,369000.0
2024-04-09 13:00:00,152.48,152.48,131.6,1343000.0,757000.0,27693.3,47797.1,586000.0,357000.0
2024-04-09 14:00:00,152.48,152.46,129.76,1307000.0,744000.0,31546.0,46829.7,563000.0,370000.0
2024-04-09 15:00:00,152.48,152.48,129.76,1297000.0,703000.0,20069.8,36771.4,594000.0,400000.0
2024-04-09 16:00:00,117.35,117.35,117.35,1291000.0,666000.0,17057.6,34602.2,625000.0,431000.0
2024-04-09 17:00:00,102.4,102.4,102.4,1291000.0,640000.0,15793.4,29038.0,651000.0,454000.0
2024-04-09 18:00:00,95.98,95.98,126.01,1254000.0,634000.0,28131.4,42491.0,620000.0,425000.0
2024-04-09 19:00:00,95.95,95.95,124.27,1242000.0,624000.0,15633.0,30230.0,619000.0,422000.0
2024-04-09 20:00:00,99.16,99.16,124.47,1234000.0,635000.0,10362.9,24676.0,599000.0,403000.0
2024-04-09 21:00:00,160.87,160.94,157.44,1235000.0,656000.0,8182.36,22191.5,579000.0,384000.0
2024-04-09 22:00:00,160.94,160.94,157.44,1247000.0,625000.0,8302.7,33718.5,622000.0,426000.0
2024-04-09 23:00:00,159.54,159.54,157.44,1309000.0,533000.0,14943.7,98090.7,775000.0,457000.0
2024-04-10 00:00:00,110.38,110.38,110.38,1388000.0,542000.0,31241.4,179987.0,846000.0,500000.0
2024-04-10 01:00:00,-35.25,-35.25,0.0,1483000.0,526000.0,40169.3,244859.0,957000.0,526000.0
2024-04-10 02:00:00,150.28,150.28,150.28,1535000.0,485000.0,28614.8,288788.0,1050000.0,618000.0
2024-04-10 03:00:00,0.0,0.0,0.0,1563000.0,499000.0,32904.5,321399.0,1064000.0,634000.0
2024-04-10 04:00:00,-79.32,-79.32,0.0,1563000.0,509000.0,19794.6,326492.0,1054000.0,630000.0
2024-04-10 05:00:00,143.15,143.15,143.15,1549000.0,507000.0,18068.0,313703.0,1043000.0,619000.0
2024-04-10 06:00:00,115.93,115.93,115.93,1527000.0,524000.0,16504.1,290682.0,1003000.0,581000.0
2024-04-10 07:00:00,137.44,137.44,137.44,1491000.0,561000.0,16324.2,253601.0,930000.0,591000.0
2024-04-10 08:00:00,109.98,109.98,109.98,1375000.0,623000.0,16363.1,178106.0,752000.0,558000.0
2024-04-10 09:00:00,110.69,110.69,212.95,1292000.0,676000.0,13996.6,91086.6,616000.0,426000.0
2024-04-10 10:00:00,153.5,157.81,206.64,1249000.0,760000.0,14958.6,44397.3,488000.0,302000.0
2024-04-10 11:00:00,147.74,147.74,156.87,1247000.0,795000.0,18285.0,41299.5,453000.0,299000.0
2024-04-10 12:00:00,154.65,155.34,156.88,1274000.0,791000.0,11314.1,32609.3,482000.0,298000.0
2024-04-10 13:00:00,154.65,155.34,156.65,1276000.0,782000.0,8470.87,27088.3,494000.0,302000.0
2024-04-10 14:00:00,155.28,155.34,156.65,1285000.0,750000.0,18019.4,34715.2,535000.0,340000.0
2024-04-10 15:00:00,144.93,144.93,142.26,1335000.0,710000.0,19565.8,34637.1,625000.0,435000.0
2024-04-10 16:00:00,102.01,102.01,102.01,1327000.0,668000.0,12485.8,27233.7,659000.0,341000.0
2024-04-10 17:00:00,96.31,96.31,96.31,1328000.0,640000.0,13568.3,27825.2,688000.0,335000.0
2024-04-10 18:00:00,86.93,86.93,86.93,1327000.0,616000.0,11330.9,27417.7,712000.0,355000.0
2024-04-10 19:00:00,85.92,85.92,85.92,1328000.0,606000.0,12012.4,28409.8,723000.0,367000.0
2024-04-10 20:00:00,86.93,86.93,86.93,1326000.0,602000.0,11127.5,25175.1,724000.0,364000.0
2024-04-10 21:00:00,96.31,96.31,96.31,1332000.0,619000.0,16754.4,31271.5,713000.0,477000.0
2024-04-10 22:00:00,102.32,102.32,102.32,1347000.0,650000.0,31826.6,47612.2,697000.0,463000.0
2024-04-10 23:00:00,113.53,113.53,113.53,1385000.0,701000.0,62916.1,86365.9,685000.0,452000.0
2024-04-11 00:00:00,158.34,158.09,158.09,1370000.0,757000.0,47022.5,74652.9,613000.0,382000.0
2024-04-11 01:00:00,164.2,164.2,164.2,1379000.0,692000.0,24325.7,86248.7,687000.0,456000.0
2024-04-11 02:00:00,137.28,137.28,137.28,1435000.0,674000.0,41679.7,143893.0,760000.0,412000.0
2024-04-11 03:00:00,141.68,141.68,141.68,1446000.0,676000.0,45386.7,157895.0,770000.0,419000.0
2024-04-11 04:00:00,117.79,117.79,117.79,1479000.0,640000.0,43155.1,193679.0,839000.0,494000.0
2024-04-11 05:00:00,144.41,144.41,144.41,1425000.0,700000.0,24515.1,140708.0,725000.0,380000.0
2024-04-11 06:00:00,117.79,117.79,117.79,1415000.0,680000.0,43340.1,129510.0,735000.0,390000.0
2024-04-11 07:00:00,143.55,143.55,143.55,1378000.0,706000.0,20823.1,92262.1,672000.0,324000.0
2024-04-11 08:00:00,117.79,117.79,117.79,1361000.0,709000.0,13730.1,71791.9,651000.0,457000.0
2024-04-11 09:00:00,157.63,158.2,151.9,1352000.0,728000.0,8860.39,48755.7,624000.0,447000.0
2024-04-11 10:00:00,157.63,158.2,153.93,1361000.0,775000.0,13436.7,37398.5,585000.0,403000.0
2024-04-11 11:00:00,163.45,163.63,154.32,1378000.0,783000.0,26912.4,46133.9,595000.0,526000.0
2024-04-11 12:00:00,163.45,163.63,154.32,1393000.0,769000.0,42919.1,58256.7,624000.0,555000.0
2024-04-11 13:00:00,145.18,145.41,153.0,1330000.0,745000.0,31389.3,44277.6,585000.0,473000.0
2024-04-11 14:00:00,159.87,163.63,213.13,1337000.0,749000.0,36127.3,49619.4,588000.0,479000.0
2024-04-11 15:00:00,116.33,116.33,157.57,1327000.0,712000.0,27021.4,40955.9,615000.0,504000.0
2024-04-11 16:00:00,101.85,101.85,202.09,1310000.0,674000.0,11700.8,23853.7,636000.0,403000.0
2024-04-11 17:00:00,162.53,162.32,150.99,1308000.0,657000.0,8296.17,21804.6,651000.0,417000.0
2024-04-11 18:00:00,161.64,161.69,87.57,1303000.0,649000.0,3907.02,16722.9,654000.0,423000.0
2024-04-11 19:00:00,160.51,160.51,87.34,1302000.0,631000.0,3668.38,16043.1,671000.0,440000.0
2024-04-11 20:00:00,145.87,146.74,87.57,1301000.0,638000.0,6610.62,18478.4,663000.0,309000.0
2024-04-11 21:00:00,146.36,146.74,95.88,1306000.0,662000.0,8365.62,20170.5,644000.0,294000.0
2024-04-11 22:00:00,250.02,250.02,145.92,1311000.0,655000.0,3300.44,25405.2,657000.0,304000.0
2024-04-11 23:00:00,101.85,101.85,101.85,1368000.0,588000.0,3990.4,83260.0,780000.0,429000.0
2024-04-12 00:00:00,137.41,137.41,137.41,1442000.0,603000.0,4071.69,159273.0,839000.0,448000.0
2024-04-12 01:00:00,148.26,148.26,148.26,1517000.0,557000.0,5345.9,238925.0,960000.0,487000.0
2024-04-12 02:00:00,142.3,142.3,142.3,1557000.0,591000.0,8378.77,281924.0,967000.0,473000.0
2024-04-12 03:00:00,142.3,142.3,142.3,1562000.0,594000.0,14603.2,296377.0,969000.0,504000.0
2024-04-12 04:00:00,119.09,119.09,119.09,1553000.0,563000.0,18722.0,286858.0,990000.0,503000.0
2024-04-12 05:00:00,119.09,119.09,119.09,1541000.0,675000.0,17994.1,275448.0,867000.0,404000.0
2024-04-12 06:00:00,119.09,119.09,119.09,1498000.0,640000.0,16708.6,233821.0,858000.0,512000.0
2024-04-12 07:00:00,119.09,119.09,119.09,1411000.0,648000.0,13040.8,145213.0,763000.0,415000.0
2024-04-12 08:00:00,116.23,116.23,116.23,1335000.0,676000.0,7193.95,69177.2,659000.0,512000.0
2024-04-12 09:00:00,97.41,97.41,97.41,1331000.0,697000.0,11986.3,52925.9,634000.0,482000.0
2024-04-12 10:00:00,98.42,98.42,98.42,1307000.0,743000.0,10351.5,31522.3,563000.0,415000.0
2024-04-12 11:00:00,99.08,99.08,127.01,1305000.0,753000.0,8720.34,26755.5,552000.0,404000.0
2024-04-12 12:00:00,99.18,99.18,99.18,1307000.0,747000.0,8563.01,25861.9,560000.0,413000.0
2024-04-12 13:00:00,99.44,99.44,99.44,1300000.0,722000.0,4000.39,18995.6,578000.0,470000.0
2024-04-12 14:00:00,99.29,99.29,156.86,1295000.0,715000.0,0.0,11825.8,580000.0,471000.0
2024-04-12 15:00:00,99.98,99.98,157.95,1295000.0,683000.0,0.0,11597.7,611000.0,380000.0
2024-04-12 16:00:00,100.36,100.36,154.79,1176000.0,640000.0,0.0,11996.2,536000.0,454000.0
2024-04-12 17:00:00,92.86,92.86,92.86,1177000.0,611000.0,0.0,12538.4,566000.0,485000.0
2024-04-12 18:00:00,158.23,157.79,151.93,1178000.0,598000.0,815.474,14526.0,580000.0,469000.0
2024-04-12 19:00:00,86.9,86.9,150.28,1178000.0,592000.0,0.0,13742.1,586000.0,356000.0
2024-04-12 20:00:00,86.9,86.9,86.9,1178000.0,598000.0,0.0,13792.3,580000.0,346000.0
2024-04-12 21:00:00,100.94,100.94,100.94,1181000.0,622000.0,847.198,15754.4,559000.0,328000.0
2024-04-12 22:00:00,101.13,101.13,101.13,1192000.0,590000.0,0.0,26792.9,602000.0,365000.0
2024-04-12 23:00:00,92.86,92.86,92.86,1244000.0,559000.0,0.0,79534.6,684000.0,410000.0
2024-04-13 00:00:00,96.25,96.25,96.25,1328000.0,530000.0,144.978,167026.0,798000.0,439000.0
2024-04-13 01:00:00,98.07,98.07,98.07,1407000.0,527000.0,2398.52,246702.0,880000.0,490000.0
2024-04-13 02:00:00,98.09,98.09,98.09,1453000.0,514000.0,7174.19,294446.0,939000.0,553000.0
2024-04-13 03:00:00,97.68,97.68,0.0,1465000.0,522000.0,3195.35,313061.0,944000.0,561000.0
2024-04-13 04:00:00,96.23,96.23,96.23,1491000.0,496000.0,8625.39,340837.0,995000.0,616000.0
2024-04-13 05:00:00,95.49,95.49,95.49,1495000.0,516000.0,8686.39,345322.0,978000.0,602000.0
2024-04-13 06:00:00,95.65,95.65,95.65,1462000.0,534000.0,8240.18,311089.0,928000.0,549000.0
2024-04-13 07:00:00,96.38,96.38,96.38,1404000.0,576000.0,6876.76,253616.0,828000.0,457000.0
2024-04-13 08:00:00,97.68,97.68,97.68,1324000.0,641000.0,5214.64,174042.0,683000.0,456000.0
2024-04-13 09:00:00,97.82,97.82,97.82,1232000.0,684000.0,6980.57,84088.3,548000.0,438000.0
2024-04-13 10:00:00,98.06,98.06,127.12,1194000.0,719000.0,8039.65,34914.6,475000.0,365000.0
2024-04-13 11:00:00,98.32,98.32,153.96,1191000.0,758000.0,7549.72,30441.6,432000.0,322000.0
2024-04-13 12:00:00,145.68,146.15,154.02,1193000.0,762000.0,10721.1,31664.8,431000.0,320000.0
2024-04-13 13:00:00,145.68,146.15,153.55,1044000.0,750000.0,12944.3,32866.3,294000.0,214000.0
2024-04-13 14:00:00,146.34,146.34,154.52,1050000.0,746000.0,23058.7,37874.4,304000.0,224000.0
2024-04-13 15:00:00,156.33,156.33,153.7,1063000.0,705000.0,31904.1,46681.2,358000.0,276000.0
2024-04-13 16:00:00,154.4,154.19,158.4,1208000.0,678000.0,28873.8,44246.5,530000.0,451000.0
2024-04-13 17:00:00,94.96,94.96,94.96,1204000.0,653000.0,23575.4,39557.1,550000.0,470000.0
2024-04-13 18:00:00,86.66,86.66,86.66,1203000.0,637000.0,22988.7,38425.9,566000.0,485000.0
2024-04-13 19:00:00,86.65,86.65,86.65,1198000.0,627000.0,18406.7,33604.5,571000.0,461000.0
2024-04-13 20:00:00,86.68,86.68,86.68,1203000.0,633000.0,24235.6,38865.3,570000.0,457000.0
2024-04-13 21:00:00,152.63,152.63,100.28,1214000.0,626000.0,34665.7,49890.3,588000.0,480000.0
