ts,공급능력(kW),현재 수요(kW),태양광 발전량kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
1730052300,1057000.0,506000.0,0.0,76770.5,88427.2,546000.0,300000.0
1730052600,1051000.0,505000.0,0.0,70436.0,82266.3,541000.0,293000.0
1730052900,1052000.0,506000.0,0.0,68972.1,83310.0,542000.0,295000.0
1730053200,1048000.0,505000.0,0.0,69193.2,79577.3,538000.0,292000.0
1730053500,1049000.0,503000.0,0.0,67026.2,79081.0,541000.0,290000.0
1730053800,1058000.0,504000.0,0.0,73621.8,87460.1,548000.0,302000.0
1730054100,1050000.0,503000.0,0.0,70566.8,80979.7,543000.0,296000.0
1730054400,1060000.0,504000.0,0.0,76921.6,90679.3,551000.0,307000.0
1730054700,1059000.0,504000.0,0.0,75250.4,89166.2,551000.0,306000.0
1730055000,1057000.0,500000.0,0.0,75429.6,87311.2,552000.0,305000.0
1730055300,1052000.0,501000.0,0.0,70291.0,82818.8,546000.0,301000.0
1730055600,1054000.0,500000.0,0.0,71927.8,85143.3,549000.0,304000.0
1730055900,1062000.0,501000.0,0.0,80158.1,92190.8,555000.0,307000.0
1730056200,1064000.0,501000.0,0.0,81303.6,94382.7,558000.0,312000.0
1730056500,1069000.0,505000.0,0.0,88801.8,99656.3,559000.0,314000.0
1730056800,1071000.0,503000.0,0.0,87640.3,101350.0,562000.0,316000.0
1730057100,1075000.0,504000.0,0.0,92502.4,106230.0,566000.0,324000.0
1730057400,1077000.0,506000.0,0.0,96372.7,107100.0,566000.0,322000.0
1730057700,1079000.0,507000.0,0.0,96735.2,110615.0,568000.0,321000.0
1730058000,1076000.0,509000.0,0.0,91416.9,105751.0,562000.0,316000.0
1730058300,1073000.0,510000.0,0.0,91462.0,103636.0,558000.0,314000.0
1730058600,1074000.0,511000.0,0.0,91916.8,103736.0,557000.0,312000.0
1730058900,1070000.0,510000.0,0.0,88553.6,100733.0,555000.0,310000.0
1730059200,1062000.0,512000.0,0.0,80718.0,92898.8,545000.0,299000.0
1730059500,1045000.0,513000.0,0.0,64309.3,76699.5,528000.0,279000.0
1730059800,1044000.0,515000.0,0.0,63550.4,75929.1,524000.0,278000.0
1730060100,1048000.0,516000.0,0.0,66062.3,79833.7,527000.0,283000.0
1730060400,1048000.0,512000.0,0.0,70427.1,80882.4,531000.0,282000.0
1730060700,1047000.0,513000.0,0.0,66944.6,79297.9,529000.0,286000.0
1730061000,1053000.0,516000.0,0.0,73601.3,85610.1,532000.0,286000.0
1730061300,1062000.0,520000.0,0.0,82698.3,94360.7,537000.0,293000.0
1730061600,1063000.0,523000.0,0.0,81537.9,94943.0,535000.0,287000.0
1730061900,1059000.0,526000.0,0.0,79700.1,90443.3,528000.0,280000.0
1730062200,1071000.0,529000.0,0.0,88093.2,102273.0,537000.0,294000.0
1730062500,1067000.0,528000.0,0.0,85682.7,99569.8,534000.0,288000.0
1730062800,1072000.0,528000.0,0.0,92744.2,103247.0,540000.0,294000.0
1730063100,1063000.0,537000.0,0.0,80233.8,94421.1,521000.0,329000.0
1730063400,1069000.0,537000.0,0.0,87607.7,101125.0,527000.0,335000.0
1730063700,1079000.0,545000.0,0.0,98853.7,110310.0,530000.0,339000.0
1730064000,1114000.0,558000.0,0.0,130656.0,144751.0,562000.0,357000.0
1730064300,1114000.0,562000.0,0.0,134635.0,145118.0,558000.0,347000.0
1730064600,1116000.0,564000.0,0.0,136180.0,149408.0,558000.0,338000.0
1730064900,1146000.0,574000.0,0.0,163451.0,176052.0,578000.0,349000.0
1730065200,1137000.0,577000.0,0.0,156924.0,168286.0,566000.0,332000.0
1730065500,1134000.0,564000.0,0.0,151682.0,164879.0,566000.0,346000.0
1730065800,1122000.0,565000.0,0.0,144086.0,155587.0,552000.0,329000.0
1730066100,1110000.0,572000.0,0.0,130107.0,141975.0,534000.0,309000.0
1730066400,1104000.0,575000.0,0.0,122148.0,135326.0,524000.0,303000.0
1730066700,1063000.0,580000.0,0.0,82863.8,94776.9,477000.0,254000.0
1730067000,1058000.0,589000.0,0.0,77228.8,89199.7,463000.0,244000.0
1730067300,1054000.0,590000.0,0.0,71153.0,84408.6,459000.0,241000.0
1730067600,1053000.0,594000.0,0.0,70074.3,83416.4,454000.0,241000.0
1730067900,1047000.0,604000.0,0.0,65963.0,79009.1,438000.0,237000.0
1730068200,1044000.0,605000.0,1172.53,63363.7,76354.4,435000.0,244000.0
1730068500,1059000.0,608000.0,1493.27,77420.8,91977.1,446000.0,256000.0
1730068800,1069000.0,613000.0,1929.4,85714.3,100689.0,451000.0,260000.0
1730069100,1065000.0,621000.0,2597.23,82689.7,97407.6,439000.0,249000.0
1730069400,1100000.0,634000.0,3710.46,113522.0,130480.0,461000.0,270000.0
1730069700,1107000.0,637000.0,4916.36,121038.0,139224.0,466000.0,280000.0
1730070000,1112000.0,636000.0,5437.94,125869.0,144472.0,472000.0,281000.0
1730070300,1113000.0,636000.0,6830.5,120564.0,139498.0,473000.0,278000.0
1730070600,1132000.0,645000.0,8818.49,135708.0,157795.0,483000.0,292000.0
1730070900,1113000.0,636000.0,10844.9,115071.0,139261.0,473000.0,278000.0
1730071200,1118000.0,639000.0,12276.1,115043.0,141205.0,474000.0,280000.0
1730071500,1124000.0,641000.0,13344.4,121419.0,148680.0,478000.0,283000.0
1730071800,1119000.0,640000.0,15480.3,113708.0,143138.0,475000.0,277000.0
1730072100,1121000.0,648000.0,18961.0,114521.0,146810.0,468000.0,273000.0
1730072400,1123000.0,649000.0,22046.9,113782.0,149185.0,469000.0,276000.0
1730072700,1114000.0,654000.0,25362.3,100405.0,139346.0,455000.0,263000.0
1730073000,1117000.0,654000.0,28324.4,101959.0,142337.0,459000.0,265000.0
1730073300,1121000.0,654000.0,31617.8,100401.0,145822.0,462000.0,266000.0
1730073600,1125000.0,657000.0,34867.3,103557.0,150658.0,463000.0,268000.0
1730073900,1121000.0,673000.0,38873.0,92116.0,144758.0,443000.0,248000.0
1730074200,1105000.0,672000.0,41474.8,74516.5,128532.0,428000.0,231000.0
1730074500,1106000.0,685000.0,41859.0,77227.3,131240.0,417000.0,224000.0
1730074800,1106000.0,685000.0,42510.8,75763.9,130962.0,417000.0,221000.0
1730075100,1104000.0,679000.0,42243.8,74532.2,130665.0,420000.0,228000.0
1730075400,1097000.0,669000.0,40521.6,69122.6,121755.0,424000.0,228000.0
1730075700,1081000.0,668000.0,41815.9,51401.3,106661.0,408000.0,213000.0
1730076000,1093000.0,672000.0,45830.6,59100.8,117641.0,416000.0,219000.0
1730076300,1098000.0,673000.0,48980.9,62129.2,123454.0,420000.0,223000.0
1730076600,1090000.0,663000.0,49722.0,52218.4,114241.0,422000.0,225000.0
1730076900,1083000.0,656000.0,50287.2,46010.4,108682.0,422000.0,228000.0
1730077200,1088000.0,653000.0,54584.3,46044.5,112963.0,430000.0,238000.0
1730077500,1091000.0,662000.0,61229.7,48037.4,120426.0,424000.0,232000.0
1730077800,1089000.0,658000.0,66912.3,41226.2,120012.0,426000.0,232000.0
1730078100,1087000.0,646000.0,70304.0,34703.5,117151.0,437000.0,243000.0
1730078400,1093000.0,657000.0,74215.1,38290.1,123037.0,431000.0,237000.0
1730078700,1113000.0,642000.0,79904.9,51836.1,142760.0,466000.0,271000.0
1730079000,1125000.0,637000.0,84578.5,58190.3,155173.0,483000.0,289000.0
1730079300,1127000.0,648000.0,88186.6,57710.4,156729.0,474000.0,282000.0
1730079600,1138000.0,642000.0,95791.3,59315.2,166830.0,491000.0,297000.0
1730079900,1136000.0,634000.0,101149.0,53604.7,165933.0,497000.0,302000.0
1730080200,1144000.0,635000.0,101653.0,59363.1,173871.0,503000.0,309000.0
1730080500,1152000.0,678000.0,108848.0,61166.0,181473.0,469000.0,268000.0
1730080800,1157000.0,691000.0,115510.0,59611.2,186105.0,436000.0,260000.0
1730081100,1150000.0,672000.0,112076.0,57217.9,181432.0,427000.0,278000.0
1730081400,1129000.0,658000.0,96221.8,50474.2,159869.0,421000.0,219000.0
1730081700,1111000.0,668000.0,83021.4,46818.0,142110.0,414000.0,191000.0
1730082000,1116000.0,673000.0,82124.6,51339.7,146403.0,413000.0,193000.0
1730082300,1119000.0,669000.0,81355.9,55780.6,150993.0,420000.0,197000.0
1730082600,1117000.0,659000.0,76836.3,58902.3,147941.0,428000.0,209000.0
1730082900,1106000.0,650000.0,74312.2,49999.1,136479.0,426000.0,206000.0
1730083200,1105000.0,643000.0,73757.4,49414.8,136192.0,432000.0,208000.0
1730083500,1113000.0,647000.0,76168.3,54984.3,144742.0,436000.0,212000.0
1730083800,1119000.0,653000.0,79000.3,59179.5,150919.0,437000.0,215000.0
1730084100,1118000.0,647000.0,79432.0,56224.2,150110.0,442000.0,218000.0
1730084400,1117000.0,641000.0,78673.7,56496.9,148366.0,446000.0,223000.0
1730084700,1113000.0,632000.0,78551.3,51402.9,143199.0,451000.0,226000.0
1730085000,1119000.0,627000.0,77274.8,57432.0,148306.0,462000.0,239000.0
1730085300,1114000.0,631000.0,80160.6,52622.8,145023.0,452000.0,270000.0
1730085600,1118000.0,626000.0,82972.7,52593.2,149680.0,462000.0,279000.0
1730085900,1118000.0,627000.0,83609.5,53962.0,149441.0,461000.0,280000.0
1730086200,1118000.0,630000.0,83486.0,54116.7,149274.0,458000.0,278000.0
1730086500,1123000.0,617000.0,85235.7,57157.0,154102.0,476000.0,293000.0
1730086800,1127000.0,609000.0,85692.1,61953.7,159337.0,488000.0,308000.0
1730087100,1125000.0,635000.0,87182.7,56314.3,155201.0,486000.0,277000.0
1730087400,1136000.0,640000.0,94347.4,58400.0,166454.0,490000.0,284000.0
1730087700,1135000.0,640000.0,99103.1,53740.5,165088.0,490000.0,283000.0
1730088000,1135000.0,638000.0,100543.0,50984.9,165354.0,492000.0,286000.0
1730088300,1140000.0,628000.0,102707.0,53691.3,170347.0,507000.0,301000.0
1730088600,1142000.0,649000.0,109676.0,48447.2,171572.0,488000.0,281000.0
1730088900,1162000.0,675000.0,119166.0,56447.3,190163.0,482000.0,275000.0
1730089200,1164000.0,668000.0,122471.0,59176.3,194021.0,491000.0,282000.0
1730089500,1155000.0,636000.0,117278.0,54306.0,184505.0,514000.0,312000.0
1730089800,1153000.0,653000.0,115516.0,52823.2,182953.0,495000.0,292000.0
1730090100,1167000.0,683000.0,121696.0,61535.3,195622.0,479000.0,270000.0
1730090400,1180000.0,683000.0,128662.0,66291.5,209334.0,492000.0,285000.0
1730090700,1165000.0,662000.0,122888.0,58967.8,196387.0,499000.0,293000.0
1730091000,1152000.0,604000.0,112707.0,55502.5,182760.0,543000.0,336000.0
1730091300,1157000.0,622000.0,113176.0,61187.0,188874.0,530000.0,324000.0
1730091600,1171000.0,657000.0,127938.0,60577.4,200906.0,509000.0,295000.0
1730091900,1186000.0,670000.0,139068.0,67924.6,221739.0,510000.0,293000.0
1730092200,1177000.0,640000.0,135919.0,62312.1,213044.0,532000.0,307000.0
1730092500,1166000.0,634000.0,129510.0,58942.0,202027.0,527000.0,303000.0
1730092800,1178000.0,651000.0,128405.0,74250.1,217417.0,523000.0,292000.0
1730093100,1172000.0,694000.0,138361.0,54506.6,207611.0,473000.0,244000.0
1730093400,1168000.0,682000.0,139866.0,49738.5,203318.0,481000.0,251000.0
1730093700,1151000.0,673000.0,125262.0,48542.8,187193.0,474000.0,360000.0
1730094000,1137000.0,655000.0,115590.0,44769.3,174794.0,478000.0,363000.0
1730094300,1136000.0,648000.0,110300.0,48261.1,173041.0,484000.0,374000.0
1730094600,1128000.0,641000.0,110600.0,40356.2,164415.0,482000.0,369000.0
1730094900,1131000.0,642000.0,113780.0,38903.3,166946.0,485000.0,373000.0
1730095200,1134000.0,678000.0,115714.0,39925.3,169639.0,450000.0,339000.0
1730095500,1143000.0,691000.0,119926.0,40805.7,174418.0,447000.0,337000.0
1730095800,1137000.0,694000.0,116861.0,38048.4,169386.0,439000.0,340000.0
1730096100,1123000.0,674000.0,103189.0,37571.1,154910.0,444000.0,353000.0
1730096400,1107000.0,659000.0,91352.4,32965.1,138413.0,444000.0,351000.0
1730096700,1105000.0,648000.0,88589.5,35407.1,136638.0,452000.0,365000.0
1730097000,1110000.0,662000.0,91279.2,38051.9,141674.0,444000.0,355000.0
1730097300,1109000.0,669000.0,93856.4,33288.5,141752.0,435000.0,348000.0
1730097600,1115000.0,667000.0,99278.5,33034.2,146972.0,444000.0,353000.0
1730097900,1109000.0,664000.0,92855.4,33439.7,140931.0,440000.0,350000.0
1730098200,1109000.0,655000.0,90567.9,35305.3,140494.0,449000.0,363000.0
1730098500,1113000.0,675000.0,91982.3,38873.5,145422.0,434000.0,344000.0
1730098800,1118000.0,696000.0,92758.0,42232.1,149540.0,417000.0,327000.0
1730099100,1121000.0,714000.0,92166.1,43959.0,150606.0,402000.0,366000.0
1730099400,1106000.0,698000.0,81462.1,40827.1,136039.0,404000.0,367000.0
1730099700,1092000.0,697000.0,71004.8,36346.8,121819.0,390000.0,355000.0
1730100000,1091000.0,705000.0,64865.8,41360.7,120684.0,381000.0,342000.0
1730100300,1086000.0,698000.0,63773.3,39025.2,116468.0,384000.0,345000.0
1730100600,1079000.0,696000.0,58078.9,37889.7,109695.0,379000.0,342000.0
1730100900,1074000.0,697000.0,51463.3,37539.1,103416.0,372000.0,334000.0
1730101200,1074000.0,703000.0,52166.8,36194.6,104152.0,367000.0,331000.0
1730101500,1065000.0,695000.0,48988.4,30380.8,95048.3,365000.0,327000.0
1730101800,1060000.0,705000.0,45304.7,30888.3,90009.3,351000.0,315000.0
1730102100,1058000.0,712000.0,43170.0,32500.8,89052.8,341000.0,305000.0
1730102400,1058000.0,722000.0,42087.5,30355.9,87965.3,330000.0,295000.0
1730102700,1052000.0,725000.0,38819.7,26586.0,80666.8,323000.0,284000.0
1730103000,1048000.0,722000.0,30985.4,32380.5,77115.8,322000.0,289000.0
1730103300,1040000.0,716000.0,24363.9,29106.0,69038.1,319000.0,284000.0
1730103600,1033000.0,715000.0,19742.3,27405.5,61762.3,314000.0,275000.0
1730103900,1031000.0,719000.0,17007.7,28723.8,59985.2,308000.0,271000.0
1730104200,1031000.0,721000.0,15231.7,29787.5,60519.3,305000.0,267000.0
1730104500,1028000.0,727000.0,13298.0,28402.1,57144.5,296000.0,259000.0
1730104800,1026000.0,730000.0,10545.6,30218.5,55596.0,291000.0,254000.0
1730105100,1020000.0,738000.0,8065.8,25428.5,49018.2,277000.0,243000.0
1730105400,1020000.0,738000.0,5972.81,27788.0,49276.5,278000.0,238000.0
1730105700,1017000.0,736000.0,4811.62,28410.4,45713.2,276000.0,236000.0
1730106000,1018000.0,737000.0,4130.86,29429.8,47476.6,277000.0,240000.0
1730106300,1039000.0,740000.0,3823.65,45677.5,64747.2,294000.0,257000.0
1730106600,1038000.0,740000.0,2932.21,45931.9,64091.8,293000.0,259000.0
1730106900,1039000.0,738000.0,2357.69,48533.6,64766.0,296000.0,259000.0
1730107200,1040000.0,738000.0,2596.13,47517.9,65645.5,297000.0,259000.0
1730107500,1038000.0,738000.0,2923.01,45795.4,64213.5,295000.0,258000.0
1730107800,1038000.0,740000.0,3060.86,45099.1,63682.2,292000.0,255000.0
1730108100,1038000.0,736000.0,3057.24,45590.4,63431.7,297000.0,257000.0
1730108400,1034000.0,739000.0,3028.85,42405.9,59752.8,291000.0,252000.0
1730108700,1034000.0,739000.0,4263.93,40540.4,60179.8,290000.0,255000.0
1730109000,1032000.0,739000.0,4625.47,38734.0,58180.7,288000.0,255000.0
1730109300,1029000.0,737000.0,4651.18,36365.1,54826.4,287000.0,251000.0
1730109600,1032000.0,741000.0,4566.34,38411.0,58217.7,286000.0,250000.0
1730109900,1033000.0,737000.0,4609.96,37822.7,56770.7,291000.0,257000.0
1730110200,1032000.0,736000.0,4230.72,37602.0,56042.3,292000.0,255000.0
1730110500,1034000.0,735000.0,4212.24,38579.4,57839.5,294000.0,258000.0
1730110800,1033000.0,734000.0,4681.35,37646.7,57062.1,294000.0,258000.0
1730111100,1034000.0,729000.0,3741.46,39358.4,57856.4,300000.0,264000.0
1730111400,1033000.0,733000.0,3654.77,37557.9,56624.1,295000.0,260000.0
1730111700,1032000.0,727000.0,3286.93,37192.7,55741.5,300000.0,262000.0
1730112000,1029000.0,731000.0,3138.5,34437.6,52519.8,293000.0,258000.0
1730112300,1025000.0,728000.0,2922.34,31436.5,49239.9,293000.0,256000.0
1730112600,1026000.0,727000.0,2593.1,31888.6,49666.6,294000.0,258000.0
1730112900,1023000.0,726000.0,2464.03,29035.8,47135.1,292000.0,255000.0
1730113200,1022000.0,722000.0,1707.98,29267.6,46538.5,295000.0,257000.0
1730113500,1024000.0,720000.0,1299.26,29074.9,44130.2,299000.0,263000.0
1730113800,1024000.0,719000.0,1153.82,29049.2,44584.0,301000.0,266000.0
1730114100,1026000.0,716000.0,1153.82,29797.8,45713.1,305000.0,267000.0
1730114400,1025000.0,717000.0,0.0,28546.8,44456.0,303000.0,268000.0
1730114700,1024000.0,714000.0,0.0,27780.8,43309.8,305000.0,269000.0
1730115000,1008000.0,705000.0,0.0,14132.3,27449.3,298000.0,261000.0
1730115300,1012000.0,703000.0,0.0,17085.2,32176.3,304000.0,269000.0
1730115600,1011000.0,701000.0,0.0,18826.9,31299.1,306000.0,272000.0
1730115900,1015000.0,700000.0,0.0,19680.5,34946.9,310000.0,273000.0
1730116200,1013000.0,696000.0,0.0,17615.9,33105.9,313000.0,276000.0
1730116500,1010000.0,693000.0,0.0,16835.7,30751.3,313000.0,276000.0
1730116800,1013000.0,689000.0,0.0,16666.3,32149.5,319000.0,244000.0
1730117100,1010000.0,686000.0,0.0,17922.2,30271.9,319000.0,242000.0
1730117400,1014000.0,683000.0,0.0,20834.2,34636.7,326000.0,248000.0
1730117700,1016000.0,683000.0,0.0,20220.8,36127.7,329000.0,251000.0
1730118000,1013000.0,682000.0,0.0,19563.4,33141.8,327000.0,253000.0
1730118300,1014000.0,682000.0,0.0,18688.4,34508.0,327000.0,254000.0
1730118600,1015000.0,679000.0,0.0,19000.3,34888.6,331000.0,257000.0
1730118900,1013000.0,674000.0,0.0,19191.3,32460.8,334000.0,256000.0
1730119200,1010000.0,672000.0,0.0,16209.4,30083.4,333000.0,256000.0
1730119500,1010000.0,667000.0,0.0,15202.3,30042.6,338000.0,260000.0
1730119800,1010000.0,669000.0,0.0,17044.8,29913.8,336000.0,261000.0
1730120100,1011000.0,663000.0,0.0,16201.1,30685.9,343000.0,266000.0
1730120400,1009000.0,662000.0,0.0,16722.5,29825.6,343000.0,268000.0
1730120700,1008000.0,662000.0,0.0,12706.1,28195.5,341000.0,265000.0
1730121000,1002000.0,664000.0,0.0,9322.27,21750.8,333000.0,256000.0
1730121300,1001000.0,661000.0,0.0,8423.32,21553.4,335000.0,257000.0
1730121600,1003000.0,660000.0,0.0,7213.34,22734.9,338000.0,263000.0
1730121900,999000.0,658000.0,0.0,6079.37,19236.2,337000.0,260000.0
1730122200,1001000.0,652000.0,0.0,7489.31,20833.5,344000.0,267000.0
1730122500,1002000.0,654000.0,0.0,7800.14,21640.0,343000.0,268000.0
1730122800,999000.0,650000.0,0.0,6559.01,19231.1,345000.0,267000.0
1730123100,1002000.0,645000.0,0.0,7832.63,21992.9,352000.0,274000.0
1730123400,1002000.0,642000.0,0.0,9232.23,22610.0,356000.0,280000.0
1730123700,1004000.0,641000.0,0.0,11132.7,24329.5,359000.0,284000.0
1730124000,1009000.0,642000.0,0.0,12932.3,28300.1,362000.0,285000.0
1730124300,1007000.0,644000.0,0.0,14059.9,26713.9,358000.0,283000.0
1730124600,1012000.0,640000.0,0.0,16984.1,32125.6,367000.0,291000.0
1730124900,1012000.0,638000.0,0.0,19348.3,32106.3,370000.0,293000.0
1730125200,1011000.0,636000.0,0.0,18661.4,31337.2,370000.0,294000.0
1730125500,1018000.0,635000.0,0.0,22216.8,37743.6,379000.0,305000.0
1730125800,1016000.0,625000.0,0.0,23712.6,35981.3,386000.0,309000.0
1730126100,1022000.0,623000.0,0.0,28727.5,42467.6,394000.0,318000.0
1730126400,1024000.0,620000.0,0.0,29563.6,43861.0,399000.0,324000.0
1730126700,1025000.0,615000.0,0.0,31480.4,44438.0,405000.0,328000.0
1730127000,1024000.0,610000.0,0.0,28575.8,43338.4,409000.0,333000.0
1730127600,1027000.0,603000.0,0.0,32820.7,46404.0,419000.0,341000.0
1730127900,1025000.0,599000.0,0.0,28695.9,43126.5,421000.0,345000.0
1730128200,1028000.0,596000.0,0.0,34921.7,47060.9,428000.0,353000.0
1730128500,1034000.0,591000.0,0.0,39028.7,53341.1,438000.0,362000.0
1730128800,1009000.0,580000.0,0.0,15083.3,27668.2,424000.0,226000.0
1730129100,1013000.0,580000.0,0.0,18674.9,32923.7,429000.0,233000.0
1730129400,1010000.0,575000.0,0.0,15660.1,29197.6,430000.0,233000.0
1730129700,1012000.0,573000.0,0.0,18320.0,30591.8,434000.0,236000.0
1730130000,1012000.0,570000.0,0.0,16292.4,30918.9,437000.0,240000.0
1730130300,1013000.0,568000.0,0.0,17664.8,31889.6,440000.0,244000.0
1730130600,1014000.0,565000.0,0.0,19384.5,32650.7,444000.0,244000.0
1730130900,1017000.0,564000.0,0.0,20808.4,36254.9,448000.0,253000.0
1730131200,1014000.0,560000.0,0.0,19289.8,32543.2,449000.0,253000.0
1730131500,1012000.0,558000.0,0.0,16095.8,31635.5,449000.0,251000.0
1730131800,1014000.0,557000.0,0.0,19437.8,32500.9,451000.0,255000.0
1730132100,1013000.0,554000.0,0.0,19752.7,32025.2,454000.0,256000.0
1730132400,1014000.0,553000.0,0.0,17506.7,33041.7,457000.0,257000.0
1730132700,1010000.0,551000.0,0.0,16765.9,29083.0,454000.0,258000.0
1730133000,1009000.0,546000.0,0.0,13431.4,27641.4,458000.0,258000.0
1730133300,1009000.0,543000.0,0.0,14147.3,28084.9,461000.0,264000.0
1730133600,1008000.0,543000.0,0.0,14907.8,27108.6,461000.0,262000.0
1730133900,1014000.0,545000.0,0.0,17012.6,32651.7,464000.0,268000.0
1730134200,1013000.0,539000.0,0.0,18650.6,31784.6,469000.0,268000.0
1730134500,1014000.0,537000.0,0.0,20888.3,33135.1,472000.0,270000.0
1730134800,1013000.0,534000.0,0.0,19003.8,32263.0,474000.0,220000.0
1730135100,1018000.0,535000.0,0.0,22733.9,37722.1,479000.0,224000.0
1730135400,1016000.0,531000.0,0.0,21777.3,34075.7,480000.0,223000.0
1730135700,1015000.0,529000.0,0.0,22057.0,34280.3,481000.0,224000.0
1730136000,1016000.0,525000.0,0.0,20257.1,34969.4,487000.0,228000.0
1730136300,1012000.0,525000.0,0.0,18251.6,31053.8,483000.0,224000.0
1730136600,1012000.0,520000.0,0.0,18340.6,31235.3,488000.0,229000.0
1730136900,1021000.0,524000.0,0.0,24471.2,39487.2,492000.0,238000.0
1730137200,1020000.0,522000.0,0.0,27037.8,39358.9,494000.0,238000.0
1730137500,1028000.0,522000.0,0.0,32836.3,46850.3,501000.0,248000.0
1730137800,1024000.0,522000.0,0.0,28719.5,42736.7,497000.0,244000.0
1730138100,1027000.0,522000.0,0.0,31822.1,46860.7,500000.0,248000.0
1730138400,1027000.0,519000.0,0.0,33078.7,45272.9,503000.0,249000.0
1730138700,1028000.0,520000.0,0.0,35430.5,50177.3,503000.0,255000.0
1730139000,1026000.0,519000.0,0.0,35834.1,49362.9,502000.0,250000.0
1730139300,1025000.0,517000.0,0.0,35884.7,48045.4,503000.0,254000.0
1730139600,1032000.0,513000.0,0.0,39820.5,54531.6,513000.0,263000.0
1730139900,1036000.0,516000.0,0.0,46424.1,58693.3,515000.0,267000.0
1730140200,1031000.0,511000.0,0.0,41212.8,53931.3,515000.0,263000.0
1730140500,1044000.0,511000.0,0.0,51553.6,66859.0,528000.0,275000.0
1730140800,1043000.0,508000.0,0.0,54052.7,66312.6,531000.0,277000.0
